1	0.370052578874816	-0.139949459834517
0	-0.942853949917630	0.482619085770589
0	0.422665640389452	-0.611041940761350
1	-0.0274285538398651	-0.554912123360752
0	-0.280273091628673	-0.440747295892412
0	0.265099414628693	0.801791388583890
1	-0.0179622875840957	0.106018415834759
0	-0.428257678427286	0.281944235931712
0	0.788423714004318	-0.436691588247168
1	-0.157884463557476	0.424715665802500
1	-0.244513405266168	-0.196203050534768
0	0.849783729571996	-0.109057072883005
0	0.634560973095225	0.669621344839547
0	0.669847905533958	-0.416249595074536
0	-0.476506470052336	-0.582617923387379
0	0.911720248638137	0.930241795094963
1	-0.149619670068229	0.0741773252422204
0	0.367735578504775	0.862630327883336
1	0.0878359249332226	-0.0543769641601990
0	-0.896896643119292	-0.351931891287367
1	-0.485280265895710	0.0991001182532691
0	0.575712449319920	0.953227970768817
0	0.656425645625181	0.875187861366742
1	0.139054510874726	0.404049599563974
0	0.151038663771263	0.582314324045930
1	0.109197035004656	0.126324594721762
0	-0.849235477522198	-0.994635004207783
0	0.522403594656029	0.799437288713778
0	-0.704018095446227	-0.930177558572846
0	0.125609262433240	-0.667586956935925
0	-0.622737476685519	0.714467518589242
0	-0.730508660939521	-0.951847083012145
0	-0.604770933748899	0.879099381626558
1	-0.0538068204434301	-0.218178823263105
1	0.207049215748286	-0.0261370090269966
1	0.257216390602569	0.00940876018226877
0	0.0672190172407512	0.994011509293372
1	0.268581367674247	-0.358061647435512
1	0.0568168617058091	0.498547474502617
0	0.238880635487563	-0.933606277094060
1	0.254210299613626	-0.127229262004699
1	0.255540845213865	-0.140638418269957
0	-0.497128096826789	-0.203854862594416
1	0.200802899092438	-0.0488099036261063
0	0.866797713521395	0.712909943644788
0	-0.360525349489371	0.693872175890061
1	-0.0450737717017069	0.450727362687105
1	-0.0503868727500192	-0.442816850342877
1	0.0694070915782532	-0.523476090775580
1	-0.389587559484345	0.242769396067433
0	0.365752945897221	0.921245862877804
1	0.196761782636999	0.287144461928592
1	-0.337971617823442	-0.200026646341863
1	-0.463768458580672	-0.184457219341090
1	0.0548532432654740	0.369666434571609
0	-0.969239421234017	-0.957991677042077
0	0.194786893084435	-0.819004306627383
0	-0.814878725909749	-0.305552795559179
0	-0.369695059539574	0.601853947407137
1	-0.378891279079537	-0.0348862865376278
1	-0.117660146237000	0.346841998826771
1	-0.336746255513109	0.362441467823912
1	0.554912130969446	0.0640930269514313
0	-0.994051061414078	-0.579190957662554
0	0.324243948063261	-0.883872174949091
1	0.0437182354651302	-0.231394792476011
1	0.189796596917825	0.0500315744588418
0	0.806831759572064	-0.248177685022517
0	-0.816030951456513	-0.739312843004317
0	-0.424204849047650	-0.610647245890939
0	-0.775725499268211	0.129113894189441
1	0.0620118428808245	0.0346030971458202
0	0.632187280301416	0.104959594058214
1	0.0762197737655816	-0.101581160580850
1	0.474563214701110	0.128566489699379
1	-0.585907887135600	0.106755888900120
1	0.163626743906262	0.311551896843705
0	0.738928745561089	0.639242488708817
0	-0.693630644231509	-0.891679944463486
1	-0.134583291296573	-0.0729788460720651
0	0.544813998352088	0.256211445001310
1	0.319832313160356	-0.206336544646432
0	-0.615141855769155	0.640770036254410
1	-0.511283540902550	-0.155636549469498
0	-0.869273076609350	0.906465867878121
1	0.302301387936523	0.0463136374946340
0	0.847280186228023	0.0859762019529575
0	-0.746441045805934	0.589750855356646
1	0.441506241113875	-0.0119979270569610
0	0.692574416879929	0.324159268417976
0	-0.950609111142266	0.217986426868910
1	-0.533526930350982	-0.125092327687930
1	0.0800506076336904	-0.170890341100427
1	0.284268969023078	-0.280776339519365
0	-0.942134271623555	-0.934342513473902
0	-0.995199362629896	0.979810585848542
1	0.130393742189368	-0.431812222776083
0	0.260364831065904	0.510551717567806
1	0.234176988528053	-0.326832909914876
0	-0.594169724094749	-0.417317199852093
